customer_id,subscription_id,invoice_id,period_start,period_end,analytics_amount,invoice_subtotal,diff,invoice_generated
cust_01KEKWE39W5NSY90PEC96ZP9PM,subs_01KEKWE3HM6T8CCYXGK6QNM8WT,inv_01KJKBK8PGA2Q8DC7B2K3CYGF3,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,53.20,53.20,0.00,true
cust_01KEKWE35RSADJXEMQPB87RQ3Q,subs_01KEKWE3B11DN28K2KRWPRHEWE,inv_01KJKJW6HTMQT3JNBVTZGNTYX7,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,197.13,197.13,0.00,true
cust_01KEKWE337A9QM5CXDN3WZCGC7,subs_01KEKWE38B9ZYTCXEVJK9E0FAS,inv_01KJKC278Y9PFJ0G3AQ1ZAAQDS,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,29.23,29.23,0.00,true
cust_01KEKWE34N7PTXZ2X590HC1Y3S,subs_01KEKWE39PE24RM87WBMQQPCFB,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,6947.48,,6947.48,false
cust_01KEKWE34DZ8M6Q0TFMHV60208,subs_01KEKWE39KGAA04ADY6YH88DRX,inv_01KJKBPAMGBQ6CC7P5PJ1TBVGW,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,941.17,941.17,0.00,true
cust_01KEKWE31KMJC98VAYHFWSN9JM,subs_01KEKWE374XRV85S9CRQE2CPA2,inv_01KJKC6RZA1R69BC03RTVN66GB,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,6.91,6.91,0.00,true
cust_01KEKWE30381SFXVHX5FWEMHBG,subs_01KEKWE360YFEJWP0H5KRJWM6B,inv_01KJKJW2WWP1FSPDZ6JF38HKYG,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,316.13,316.13,0.00,true
cust_01KEKWE2JTC82WPTFWXH5THGSA,subs_01KEKWE2S3X1HJ8YS8EE3VPXQB,inv_01KJKC0JXZ6MZ2TNNPYJ8D5FV3,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,66.50,66.50,0.00,true
cust_01KEKWE2M4KX030E2PEN8VGMMR,subs_01KEKWE2TEZSHWDTE0W4PKK1K7,inv_01KJKC33SJA1CGARW88B4BGERN,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,58.46,58.46,0.00,true
cust_01KEKWE2JAH3PVCZGB2GZAZE29,subs_01KEKWE2RY5RGX8ZCF32R6RNP9,inv_01KJKQ608G78MZ0RDE8P5M0Y9Z,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,197.13,197.13,0.00,true
cust_01KEKWE2J8F0TD2M2842HQ5EK5,subs_01KEKWE2RYYW87FEP0EZ4B6TTG,inv_01KJKJWK3HMDZJ1504C6NANQDS,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,407.20,407.21,-0.01,true
cust_01KEKWE25NZKN6EW4WQXACQCA7,subs_01KEKWE2A9D2AN13531H628K2R,inv_01KJN23J63FEWCB0AFX3ZNBW1T,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,998.42,998.42,0.00,true
cust_01KEKWE203E97KY2KHTT8BH697,subs_01KEKWE25V6T53Z1Y04VB91F89,inv_01KJN0E3M1KB0RVV8ZYYPG85QA,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,16.66,16.66,0.00,true
cust_01KEKWE1YXC7SCMTA3JT8TBJC9,subs_01KEKWE24ZHDMEJHFXZQBN42X5,inv_01KJKBYGB41G7M457JH04B24N6,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,237.03,237.03,0.00,true
cust_01KEKWE1XBQ4VMJFQS8RV8B6P6,subs_01KEKWE24GCDYY4BS2VQF4JP8D,inv_01KJKC6SSXVC97WKW6H26F1RGN,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,1870.85,1870.85,0.00,true
cust_01KEKWE1XK40E3TPG9X26GYTGZ,subs_01KEKWE24EA1V83CSHZ6QR7E2Z,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,311.45,,311.45,false
cust_01KEKWE1V4W7AEJHVR6PT57SB4,subs_01KEKWE20R4F0153E20VGQ5HNK,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,53.20,,53.20,false
cust_01KEKWE1K5020PV31WVQ7XHJQA,subs_01KEKWE1TNM9Y22KN2BFMWC86Z,inv_01KK9CNWBVN10WYG6V8JWQAWZP,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,149.34,149.35,-0.01,true
cust_01KEKWE1HY2A6SJ413J3DQEMEB,subs_01KEKWE1SRJCPXVR93RNX59SJ2,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,1948.38,,1948.38,false
cust_01KEKWE1GKF0GRZ3WF3C7AFVDP,subs_01KEKWE1NX9TTBRKWTA6EJEVX2,inv_01KJKBPBASDB1DDB0457TE1KG9,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWE1DWZHE02A9MHEWCDT72,subs_01KEKWE1NZAP3Q3QS3JJP4CY2X,inv_01KJKJVV2NJ6V98GXQWAGN3QGH,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,22.33,22.33,0.00,true
cust_01KEKWE1AAJK1Y629QMJ84B6A5,subs_01KEKWE1K5DD4QPABXP9VG961T,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,,170.53,false
cust_01KEKWE192NYQTXRTV4CFK16VN,subs_01KEKWE1FMD7QVZADVAF3D4ZY1,inv_01KK9DR6F8K0XNCPBTM610603A,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,891.40,891.39,0.01,true
cust_01KEKWE0MG8WEF4WDAQ0MMQT4R,subs_01KEKWE0TZ4VTK0Q70G5JTRS12,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,6341.82,,6341.82,false
cust_01KEKWE0MPZJGZHB9XZPKZQ1JK,subs_01KEKWE0SXCGE1Y7BFE0CQKBKM,inv_01KJKQ69TQWBNTZG6WSNCD2B8C,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,603.79,603.79,0.00,true
cust_01KEKWE05FH5SR2H4P8C0EJ7DN,subs_01KEKWE0AJCTG5XP1R1YNM39VV,inv_01KJN0DWD54J2SZBJ4WD07NWBE,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,942.52,942.52,0.00,true
cust_01KEKWE08K6BTG8Z2ZXP616M5Y,subs_01KEKWE0H5R3RB3NCRK1B4HZBH,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.00,,0.00,false
cust_01KEKWE01V8KF5S9VN4VKBQ6TF,subs_01KEKWE0A1CBT9S9MSMRZF2XK7,inv_01KJKJY1CJNSKC84JKDGYFCW93,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWE02RVWF16ZTWW7AT3NJ9,subs_01KEKWE09EAQ2HXG7H4K1Q6FNE,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,,170.53,false
cust_01KEKWE00PMGF6FSQ4H4BBGHTN,subs_01KEKWE081934RTW02GQEY62FP,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,53.20,,53.20,false
cust_01KEKWE00ZC0A474XBA8PKT781,subs_01KEKWE09BKWDF77CN0ANFV73P,inv_01KJKQ6SC1JZVHW3823MVPTK04,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,184.94,184.95,-0.01,true
cust_01KEKWDZRYH83XZCRBZ9BAP50A,subs_01KEKWDZY197QTXNXKAYBKAGQ7,inv_01KJN1JEEFMRK9BHAT31BFXE5J,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,12.01,11.82,0.19,true
cust_01KEKWDZQMKDXTSDAVEQ0HZTA4,subs_01KEKWDZXQ6HGBPZ9BKP0MDDQ1,inv_01KJM8BQKZHEB4PMP9PDY0D5NR,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.04,0.04,0.00,true
cust_01KEKWDZNCEE93TW2P8DYX4MMR,subs_01KEKWDZTK8ZSH390KZJ9WZTDN,inv_01KJKBSM926222SFR2N53RMDE0,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,106.40,106.40,0.00,true
cust_01KEKWDZN1V7TSZ58G0A65MH6V,subs_01KEKWDZT8N94J97TDJ6VF7YZ5,inv_01KJKVGR1MWZDPKXA6FW0PT2CE,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,50.66,50.67,-0.01,true
cust_01KEKWDZH1SFEHVZ6CWN42D59R,subs_01KEKWDZRTSQAS3ECT7CQ85W6N,inv_01KJKC7B4SG8ZKGEV0EQHBWK3X,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,10545.71,10545.70,0.01,true
cust_01KEKWDZMXNQJ630S87R9333W8,subs_01KEKWDZTC3RR8N9HN3H8JHGAF,inv_01KJKC2V9V8K2DRM0G2CP98GW8,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,286423.83,286423.83,0.00,true
cust_01KEKWDZ1PEBTCV3TQ1Q2H0A16,subs_01KEKWDZAWRKB1HYDVQXQ6PMXJ,inv_01KJN22F7RBCBHP6YY1FGH6F7C,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.14,0.14,0.00,true
cust_01KEKWDYWTFZ5C6KFETN91RT3F,subs_01KEKWDZ160ZEKBMD3FS95ASC2,inv_01KJKBSB6R9QSZDZZ9C5NPS8PY,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,50.94,50.94,0.00,true
cust_01KEKWDZ2F90G0BVF8FHWGP59W,subs_01KEKWDZ9BV23XJ9MDEQYC13ZG,inv_01KJKC7DZT530KN0HA80EPV6PW,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,6.16,6.16,0.00,true
cust_01KEKWDYZX9FYM703Q290YAD35,subs_01KEKWDZ5QYJM4GRE60X8HMQ10,inv_01KJKC3Z5CXACDGQDQPACC19XG,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,25.31,25.30,0.01,true
cust_01KEKWDYQMRJEQ2PS54H5DXPKH,subs_01KEKWDYY8S77NM9WEE33JD5XM,inv_01KJM8B6N27QXJJDGHY7QWYDED,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,1006.09,1006.09,0.00,true
cust_01KEKWDYQNNDH20ZDY51Q9FY9F,subs_01KEKWDYY6TJAFDXQMECWP4565,inv_01KJKC46YQPQEQXR6VSTHM10N5,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,103.35,103.35,0.00,true
cust_01KEKWDYPEQ7KJ0BPKXV8DAGQ2,subs_01KEKWDYWVS95SFNSNES0NCB5Y,inv_01KJN245DX3BTZG1B9PTZQQSZ0,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,4004.05,3317.29,686.76,true
cust_01KEKWDYHMCSDPH65AFX20XJ5E,subs_01KEKWDYVMX879425Z45AZARKJ,inv_01KJN1GCGC7DGMZ6AP8KH8M81R,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,4.25,3.75,0.50,true
cust_01KEKWDYD45FN92CDRB1YNVWG0,subs_01KEKWDYQS7PYRYP00BAVYCGBC,inv_01KJKC1YSSWRHX5KP0XQY9W7AD,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,139.88,139.88,0.00,true
cust_01KEKWDY82ZCH020FNGDN8XT7V,subs_01KEKWDYDTDYDRF94AT2RHB5S6,inv_01KJKBPJ5AQWZ034ZDBQ5M0P6W,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,41.64,41.64,0.00,true
cust_01KEKWDY0E7NDDV4PZ65WE6CFQ,subs_01KEKWDY7KR5T00K88AE7P3ZVP,inv_01KJKQ6X0B7HE0246RX0Y50KV6,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,325.20,325.19,0.01,true
cust_01KEKWDXS79QTY2GNC5W0J7VAA,subs_01KEKWDY0EZP741B0QJRH2WV22,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,136878.88,,136878.88,false
cust_01KEKWDXV8B7GTJ5KR396P5B41,subs_01KEKWDXZ4BFP0GAG9K4ZN82C7,inv_01KJKBRK6FN1ECFJX6Z3N3D508,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,960.99,960.99,0.00,true
cust_01KEKWDXQJNF6GTNGZ9XT6C2X6,subs_01KEKWDXX2KV4AMMNZXT2PRBXK,inv_01KJKC5NMG8Q1CZ63CBSBFMH8X,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,632.18,632.18,0.00,true
cust_01KEKWDXNWR0JCGHAWD1NSP9D3,subs_01KEKWDXVYYHS6AZ0WAAAJ0NWK,inv_01KK3WA0NG8FTAT7WTM1GJTFZG,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,13542.30,13540.73,1.57,true
cust_01KEKWDXHQD5YPXNQ6R0A48Z8M,subs_01KEKWDXS4GH6V7ZQP9Z5ZXBYD,inv_01KJKC5RYV9RDHF270QDWZQRAE,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,735.11,735.10,0.01,true
cust_01KEKWDXMJRPRJ8HB9C2JJHH5W,subs_01KEKWDXVK3Y9TT0DCT7FBWWFR,inv_01KJKC6H1CC0H4J84VTJJ5N40N,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,212376.16,212376.15,0.01,true
cust_01KEKWDXF6Q8SZG7PYCTZMM1F7,subs_01KEKWDXQKVGD1C27G9E8W3101,inv_01KJKJWC2CACGXPT9RTPWG97B2,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,237.03,237.03,0.00,true
cust_01KEKWDXGV5CGSX07FWY7SMAHX,subs_01KEKWDXN42MDAF8GWXSQ5F2GP,inv_01KJKBSHYA2K83Q8B6HNZF4GAB,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWDXA41VRNMXSBMA019AA9,subs_01KEKWDXF8PKAPSQHVA5D7EJPN,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,,170.53,false
cust_01KEKWDXA54DSM3HY23VN415NZ,subs_01KEKWDXFH6KGTCAXQS9PARYV6,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,,170.53,false
cust_01KEKWDXAJT01XP0SH5W9R0Y9G,subs_01KEKWDXE9PYWWE0RRGDMRPG5G,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,1500.62,,1500.62,false
cust_01KEKWDX9MR8WPGJX3Y6W29V2X,subs_01KEKWDXF5R2TVKB078NDYE52D,inv_01KJKC6FNWB0FGQ7N534KNWQQT,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWDX1DMVPA01482P1WY8GG,subs_01KEKWDX8VHYEATK8PNT270X8H,inv_01KJM8BHSY39X2YQ0NKFANBMQ0,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,272.69,272.71,-0.02,true
cust_01KEKWDWZKK94GNBSKQM7GBCDB,subs_01KEKWDX51TPQQCAR60DG70ZVM,inv_01KJMQSX7GB1X2N8H0WVYG1VR3,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,2.76,2.76,0.00,true
cust_01KEKWDWSSHMDVAGD12YRNP8ZS,subs_01KEKWDX1CN201VFE9C9M156WR,inv_01KJN1GYAES4KYHRV55C0V46GJ,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,20718.87,18974.14,1744.73,true
cust_01KEKWDWMS4EK76M2YPKR15RVA,subs_01KEKWDWV4S4NWENX6HN885MNK,inv_01KJMBRFF52GJFZMM1FTQFR17S,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,3014.02,3014.02,0.00,true
cust_01KEKWDW9GQ1M0BRV3J0NQEPQK,subs_01KEKWDWFXMN91S8QVN1R8HMYK,inv_01KJKQ71X6ZJ4T0J4P4RM7642P,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,7480.42,7480.41,0.01,true
cust_01KEKWDW71XCJC7115M3AARHVK,subs_01KEKWDWEGN3RJZNV8Y2EGEED8,inv_01KJKJY34NNZG1MFQQ87DDSYSF,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWDW7BQYC456J5K8NRSP52,subs_01KEKWDWEX77X6FCW89709N087,inv_01KJKJXJQX052K2BH6M5ANSGZJ,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWDW5RPWXYJE6RTAQ7Y84K,subs_01KEKWDWD3KV5GV6SGAYBRMN9H,inv_01KJKBSVWYK96C5EPDXZR4C04Z,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,75.52,75.54,-0.02,true
cust_01KEKWDW5PAM0QSFJ4V9E90MDH,subs_01KEKWDWDQ40PK7KTVMK84BQ3B,inv_01KJKZRS0FTXYTEN25T6YXWHB8,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,5637.18,5637.18,0.00,true
cust_01KEKWDVXD4VQ50MYJNWGFE4PD,subs_01KEKWDW5QYN1XYZ6QY1ZBDNS9,inv_01KJN1GXPBF6VFD4VFRMNNV06T,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,13.31,5.89,7.42,true
cust_01KEKWDVSQNHX765HR4YA17EQW,subs_01KEKWDW0ATMCECJTAXT178NZK,inv_01KJKVG38SEWWEX41KXMPSJKDN,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,572.94,572.94,0.00,true
cust_01KEKWDVSMZQ1X3BKB6M0E9FCB,subs_01KEKWDVXNR3EJC4C4J5C88XX1,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,2508.70,,2508.70,false
cust_01KEKWDVR9T7XW58WWT1A12ZXB,subs_01KEKWDVXC5QWXP5HKR0RX5F57,inv_01KJKC53F5RJ3VA3AVSPTD8771,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,133.01,133.01,0.00,true
cust_01KEKWDVQ66R1FSJ8C9ZF0WQQN,subs_01KEKWDVWE23JCT5STZS037RP1,inv_01KJKVGS10QXGTEY0BMYG0J1EX,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,325.39,325.38,0.01,true
cust_01KEKWDVHDWF4T785WM26F369T,subs_01KEKWDVV6M2BGK8GAHQSQBC3M,inv_01KJKVFKP960SNB85DK3TSC2YH,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,49.71,49.71,0.00,true
cust_01KEKWDVNXQKW3Y6MW1VFW3HD2,subs_01KEKWDVTZ5AMZRPYD3Q19NH06,inv_01KJKQ82F1Q2673VX6DXTKPYP9,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,29.18,29.18,0.00,true
cust_01KEKWDVBJMCRHF67J5QEQN3DQ,subs_01KEKWDVHJ02XYRME994T87S8Q,inv_01KJKBJ6X4PKEKWJJ3V1NZJE3T,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWDV8H8CXZM1296TW86GBH,subs_01KEKWDVE35SPPAG34S62S1XFR,inv_01KJKZQSD0X8RJ819ZFRETEV6A,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,84.70,84.71,-0.01,true
cust_01KEKWDV5Y5VC9TTWB6MESAEJ9,subs_01KEKWDVCHSZ3MZ7C7MEFPE6NY,inv_01KJM8B4DBKCP4XS1P03GVEM1S,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.13,0.13,0.00,true
cust_01KEKWDV7B4ZFQJAACW5WMR00J,subs_01KEKWDVBR5SCFESC30D6TWPW2,inv_01KK43Q6BKG95SPGVCRSHSBJWT,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,4337.58,4337.58,0.00,true
cust_01KEKWDTW4Z0Z229HZRVPS0XMF,subs_01KEKWDV3HXEXXT8E5XWERGN1N,inv_01KJMKGQB0MQ1XW302C31ZDJE9,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,2006.14,2006.13,0.01,true
cust_01KEKWDTTS6MXBM6JJVJEF3YXC,subs_01KEKWDV1YXA3ZC98JQENKPS0W,inv_01KJKZQZYQMHV003Z79KRQK2W4,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,4574.04,4574.05,-0.01,true
cust_01KEKWDTTAVSKVZ0M53QYJ9EKV,subs_01KEKWDTYMJQ5Z973KTA5N0FH3,inv_01KJKVH0ECW8ZVFF4EG34T62YQ,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,34502.74,34502.74,0.00,true
cust_01KEKWDTDV7TXRJ3BV01T95HYV,subs_01KEKWDTT2JZW02HZ1HW6R49WE,inv_01KJM8B7XV3WNECE2BYEBVE5BQ,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,150.68,150.69,-0.01,true
cust_01KEKWDT9WH23Q0J42QQSNQBFY,subs_01KEKWDTJK76Z7G9TPBHHH1MEJ,inv_01KJKQ7685WEPD6F4RPT3QPYXE,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,3953.72,3953.72,0.00,true
cust_01KEKWDTAGSCE0BWZB0Y6P1PP0,subs_01KEKWDTEE5XGB3R43T1JZFWF5,inv_01KJKJXVKYSJ6KBD4JFRRWQXJZ,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWDT8JT35GMZPA01X8XSTT,subs_01KEKWDTD3WTJH92R3NYWHG6QY,inv_01KJKQ7ADAFFGDG3906FEHWTSG,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,10729.41,10732.41,-3.00,true
cust_01KEKWDTA24NPZVHSTD2KM9YCR,subs_01KEKWDTHAJ7V30X4XSKEDY8FR,inv_01KJKVFK6QX5S3F6F6M1NQTEJS,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,665.03,665.03,0.00,true
cust_01KEKWDT4G7TA5NYX10J6KVYJK,subs_01KEKWDTBE216D0FTFAJBENV0J,inv_01KJKVGMJY4Q6H2SDE2J492TEF,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.01,0.01,0.00,true
cust_01KEKWDT5RR23MKNNQ9SXBTPDS,subs_01KEKWDTCCEN51EWR27FXBA92T,inv_01KJKQ6F3KZNJGXC8RRVBCMMDM,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,1.57,1.57,0.00,true
cust_01KEKWDT4HD1AKKG78P28AVQ45,subs_01KEKWDTBE72QC2BHEBWH7CVGH,inv_01KJKVGN1W6FKABV2883FXQ9K1,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.43,0.43,0.00,true
cust_01KEKWDT35RC8TQ2JRN7EMKPPS,subs_01KEKWDTA6B2H9AYS6CRJT13J7,inv_01KJMKGTVEZY4M2ZKVH3PYPQQF,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,50.60,50.59,0.01,true
cust_01KEKWDT062ZRK69PTEWAC1YS6,subs_01KEKWDT80KHGQK898NK3RW21R,inv_01KJKQ7T3HPF4D4ZK17HKPTWYD,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.24,0.23,0.01,true
cust_01KEKWDSWG0B2HXCPAQJZ5QWGZ,subs_01KEKWDT25GXASC3F5HNXMBEWQ,inv_01KJMKGV31G8KQYPG9MEG3G22F,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,4.50,4.50,0.00,true
cust_01KEKWDSX6QDJQG2WCFVAJZSQD,subs_01KEKWDT17P1DHS97C7527MPKD,inv_01KJKJW20JTGAJ167TRZNJFF1V,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,87.95,87.95,0.00,true
cust_01KEKWDSRJFN6DD6PQGKAYXM6T,subs_01KEKWDSZ064FVP7T2SNR5DY0D,inv_01KJKC19KRRGWVXMJB6VWX09C2,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,170.53,170.53,0.00,true
cust_01KEKWDSQ9WWBYBG6NNXCRZAK6,subs_01KEKWDSXTG4X7BVMBQSR17PSM,inv_01KJKC7APAAE5XBYJSEWHZ9P98,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,7.36,7.35,0.01,true
cust_01KEKWDSFK7V067GJP3ZP5C14M,subs_01KEKWDSP375KRFRDR91SSC453,inv_01KJKC1JFFR6N78WDV41GDPD1D,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,4611.60,4611.56,0.04,true
cust_01KEKWDSDMCC4BRD3MXDK8588Z,subs_01KEKWDSNPDP017361J5JEBG1Y,inv_01KJKBY7J3VEYZB8WG23SC0WFJ,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,53.20,53.20,0.00,true
cust_01KEKWDS5HCJSKKJE8TJMEB935,subs_01KEKWDSFBRJKFJSMWVN2TQH9R,inv_01KJKBRQRDKG0FWBG8A4HV5A6Z,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,25.29,25.29,0.00,true
cust_01KEKWDSDHWEFDRK4HVSQTA7WK,subs_01KEKWDSGX439FWHNHYY9QEVP2,inv_01KJKVGFHFG5WPA1T57CHJ8GYE,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,1389.66,1389.65,0.01,true
cust_01KEKWDRVQRR8XZ1N5AWFYJ8MG,subs_01KEKWDS13R96AHHW22NGSBAPT,inv_01KJN0MQ4176T0ZKTD016WSH87,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,6967.53,4656.54,2310.99,true
cust_01KEKWDRTKWC6CYX118KXE28QQ,subs_01KEKWDS0QJB6ZPZ2SGH68QGF0,inv_01KK43Y2W8BPDPE6QMENY5KDB7,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,18471.85,18471.85,0.00,true
cust_01KEKWDRTQBPB8VYX0K7W7H9X8,subs_01KEKWDS09HTN4DMB83NSCRBGM,inv_01KK9CXTVDZ278MGS580REYXWY,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,145968.55,145959.02,9.53,true
cust_01KEKWDRF39BXBW69FT0B0ATGV,subs_01KEKWDRR5Z7DJ0X8KRBCR0S0Y,inv_01KJKC6B0JHJBFK239N3GBD3R7,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,2.82,2.82,0.00,true
cust_01KEKWDRA9ZXKY46F8QTWKTH0P,subs_01KEKWDRG3METG7ZRPX49QH7YR,inv_01KJKC6B0SAXPG9T3ZB2JMZR3C,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,2.38,2.38,0.00,true
cust_01KEKWDR7X64GPKKQPQ65FD5H0,subs_01KEKWDRF0HJC9BZERJN4R8R7Y,inv_01KJKQ63ZBYPACMEWYXB2TZGES,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,331.24,331.23,0.01,true
cust_01KEKWDR5MQE9KEBJR13W00FMT,subs_01KEKWDRCH3V9MQP3GNV81X8NQ,inv_01KJKJWE0Z2634EC9RH8RTDQXM,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,33.25,33.25,0.00,true
cust_01KEKWDR1H7ANZEPFC23E8D50G,subs_01KEKWDR941J9X8F01ZKRVCFRZ,inv_01KJKZQY5YBPG4MF7GP44PQ18A,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,250.34,250.33,0.01,true
cust_01KEKWDQWH6CNDH3DNK7YA855H,subs_01KEKWDR2XHDCQWPMYZ7V1GPHM,inv_01KJKVFNCTFVEX87D3CSXE187H,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,55.51,55.51,0.00,true
cust_01KEKWDQSZW4SAJ75JYSQ18QDV,subs_01KEKWDQZ32AB7XHK3X4Z8DHAA,inv_01KJKC44PQK7Q3ZYJ6VWXBGRE8,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,956.15,956.15,0.00,true
