customer_id,subscription_id,invoice_id,period_start,period_end,analytics_amount,invoice_subtotal,diff,invoice_generated
cust_01KG7RT7SYNMZ0S7QR8EJ920Q9,subs_01KG7RT7TYAMB2681MRE40KYJW,,2026-01-30T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KG9A8W9H1X30DKCBTPZV5F0D,subs_01KG9A8WACNHNA9H30WJ46Q7DD,,2026-01-31T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KG7BCX1PW4CGF5Z5FH8HRT7F,subs_01KG7BCX2PB1K85R1HXBJYWNBC,inv_01KGB840EBZ2RQYW5857YH8JGC,2026-01-30T00:00:00Z,2026-02-01T00:00:00Z,0.04,0.04,0.00,true
cust_01KG6V5Y3DSAN6CWHWHPJ4BBH7,subs_01KG6V5Y4D2B97X0ZXHXTWZYT6,,2026-01-30T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KG4T3ZGE1DNVQNJZCY9AX1GB,subs_01KG4T3ZHEHBHY767817QMRARC,inv_01KGBC5BWZDFJ03Q0PYN7RWR5W,2026-01-29T00:00:00Z,2026-02-01T00:00:00Z,0.05,0.05,0.00,true
cust_01KG4KZDW372386MG83QTNPYNC,subs_01KG4KZDX6X6C8B9V4M8WQVXV9,inv_01KGBC2QXHCDAC7HYQCPS9JPRC,2026-01-29T00:00:00Z,2026-02-01T00:00:00Z,0.56,0.56,0.00,true
cust_01KG40YWWWWWMADRZ02RG7TB58,subs_01KG40YWXZVRD3H2ANJ9EXPMGV,,2026-01-29T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KG4KH5FFB1E9FADNVZYQ41CV,subs_01KG4KH5GH0Z7K6F95YBYQA2FF,,2026-01-29T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KFZKVND1VCNNBAQA7VJ0G3YA,subs_01KFZKVNE2ZW3E1JWHNRBB57ZC,inv_01KGB84JH795ER62AYPVSTP3MQ,2026-01-27T00:00:00Z,2026-02-01T00:00:00Z,0.03,0.02,0.01,true
cust_01KFXCXJEJ5ZA89GEZPY4B2494,subs_01KFXCXJFA8PXWWY4VPVJJQGHC,inv_01KGB84MYRM6XYNQCHRZGDHRS1,2026-01-26T00:00:00Z,2026-02-01T00:00:00Z,0.04,0.04,0.00,true
cust_01KFQYZANMMGRAB18XQSX9RX1F,subs_01KFQYZAPR1T09B37KHE95WM0M,inv_01KGB84DMJD2XJAMJ563CRYSPX,2026-01-24T00:00:00Z,2026-02-01T00:00:00Z,0.03,0.03,0.00,true
cust_01KFPPTV4PT3SKB464QVJ5VV17,subs_01KFPPTV5FFF8DXKGS5THRQ93C,inv_01KGB84FJYANHMR4WBQE388DN0,2026-01-24T00:00:00Z,2026-02-01T00:00:00Z,0.02,0.02,0.00,true
cust_01KFNDHYWMPKFF8JH8MJRAQKA9,subs_01KFNDHYXH8P4SKXFAQ3QPBMMN,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.01,,0.01,false
cust_01KFNDHYWMPKFF8JH8MJRAQKA9,subs_01KFNDHYXH8P4SKXFAQ3QPBMMN,inv_01KGB84GS3J6GK4WJS6YXHW8BH,2026-01-23T00:00:00Z,2026-02-01T00:00:00Z,0.07,0.05,0.02,true
cust_01KFHVDCH9XGAZVVTNJBBQWJ85,subs_01KFHVDCJ0XHYZ0F10635MRN9T,,2026-01-22T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KFHQTETK7N16RTS50321BVD8,subs_01KFHQTEVMEQA1JRMSV0APWKWJ,,2026-01-22T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KFG8XPEAC25AWE77RP35NZ8X,subs_01KFG8XPFCB7VFWK0MRPTYDMHJ,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.00,,0.00,false
cust_01KFG8XPEAC25AWE77RP35NZ8X,subs_01KFG8XPFCB7VFWK0MRPTYDMHJ,,2026-01-21T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KFFNFRN97XV8PWFB8XQNWR1F,subs_01KFFNFRRF46A46T3SGAHZS3FA,inv_01KGB84TM3TFJKGZYHWRA9825Z,2026-01-21T00:00:00Z,2026-02-01T00:00:00Z,99.53,100.53,-1.00,true
cust_01KFFKSEEQHWJDKR1D1QF4KEQW,subs_01KFFKSEFHCTK0YEABTHTHG8CQ,inv_01KJKBDBTX148K0N7CE03E3X1W,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.18,0.17,0.01,true
cust_01KFFKSEEQHWJDKR1D1QF4KEQW,subs_01KFFKSEFHCTK0YEABTHTHG8CQ,inv_01KGB83XQS2MACQ1TAH08BQWZP,2026-01-21T00:00:00Z,2026-02-01T00:00:00Z,0.04,0.03,0.01,true
cust_01KFD3YA7TZ9FR1D2BBF5G5P99,subs_01KFD3YA8S0DE6BWWKBGMC22WK,,2026-01-20T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KFAKDY8S1YSSZ7RE9ARZHZJE,subs_01KFAKDY9SY561D2VB8ZPDDNKJ,,2026-01-19T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KF0Q9C28M42KKV8S1BDF4G0A,subs_01KF0Q9C6JD08CXKCFP2SEKN4B,inv_01KGBC36VA1DV0TZXTRF3KE1XN,2026-01-15T00:00:00Z,2026-02-01T00:00:00Z,321.73,0.93,320.80,true
cust_01KEYPQ31T80RC0JNZFH6EF15F,subs_01KEYPQ32ME2VJA53ZBFEPJ9QG,,2026-01-14T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KEY5JBKKEYP2QSNMCR38JE3D,subs_01KEY5JBMC7PJ58KPHATV6E9QG,inv_01KGBC34H5MQB0VXRTBBGFDQJ2,2026-01-14T00:00:00Z,2026-02-01T00:00:00Z,0.07,0.07,0.00,true
cust_01KEY3JNFSPKSG6BY65CSGPVNH,subs_01KEY3JNGMYV7V5B114SNX84AG,,2026-01-14T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KEXMS55A5F6KQKKM82ZP1Y7T,subs_01KEXMS56443Y0RZDD0YWNVXRM,,2026-01-14T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KEVH0WRGJ0AT1BDDB015DEGB,subs_01KEVH0WSE15ZZ1DRWPB52FNPZ,,2026-01-13T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KEVH0WRGJ0AT1BDDB015DEGB,subs_01KEVH0WW7PHRGWSFVGW9Z8C3D,inv_01KGB85ZME6ZQXNC7QC2P0Y3XV,2026-01-13T00:00:00Z,2026-02-01T00:00:00Z,15.60,15.60,0.00,true
cust_01KEVA8TRYZA88W0T0CJA6S8X6,subs_01KEVA8TSVW2W5X52FQQK7J6H6,,2026-01-13T00:00:00Z,2026-02-01T00:00:00Z,0.00,,0.00,false
cust_01KEG1YSQAFTADCZ5V1DT8X18G,subs_01KEG1YSRBSCJER56J33MA2BPB,inv_01KGB9RNT07X94NER6PS3DECQD,2026-01-09T00:00:00Z,2026-02-01T00:00:00Z,0.25,0.25,0.00,true
cust_01KEF3GC988VK2TJGS1BSXWKV7,subs_01KEF3GCA6TS41WCWGFWAS24BQ,inv_01KGB9QXS96M14R4ABYX6BE15R,2026-01-08T00:00:00Z,2026-02-01T00:00:00Z,0.06,0.06,0.00,true
